Solubiliti,Viscosity,y1,y2,y3,y4,y5,y6,HBA name,HBD name,SMILE HBA,SMILE HBD
-3.4264883995056152,2.4833483695983887,1,12,1,7,338.2035363621042,239.5957928339617,Acetylcholine chloride,Ethanolamine,CC(=O)OCC[N+](C)(C)C.[Cl-],NCCO
-3.420854091644287,2.573700428009033,23,14,1,13,342.12803251067965,239.465178231368,Tetrabutylphosphonium bromide,Methyldiethanol amine,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],CN(CCO)CCO
-3.875004291534424,2.238866090774536,24,13,1,16,339.0427385735357,246.2105035654432,Allyltriphenylphosphonium bromide,Diethyleneglycol,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],OCCOCCO
-4.38643741607666,2.0350241661071777,10,22,1,15,344.8237264381052,239.24622857738345,Tetraethylammonium chloride,"1,2-propanediol",CC[N+](CC)(CC)CC.[Cl-],CC(O)CO
-4.5034098625183105,1.9775782823562622,17,14,1,12,346.9891072051255,125.53395409318694,Tetraethylammonium bromide,Methyldiethanol amine,CC[N+](CC)(CC)CC.[Br-],CN(CCO)CCO
-4.480132579803467,1.981352686882019,20,1,1,11,341.78595514515655,241.03900065959323,Diethylammonium chloride,"1,2,4-triazole",CC[NH2+]CC.[Cl-],c1nc[nH]n1
-4.558105945587158,1.7117398977279663,13,19,1,14,339.41609034734444,190.54690427274053,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-3.8634142875671387,2.3350703716278076,9,26,1,13,341.8822238140729,235.84711343883194,Tetrabutylammonium chloride,Ethylenecyanohydrin,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],N#CCCO
-3.787590265274048,2.3505096435546875,9,26,1,12,341.7688384329668,249.2489642287685,Tetrabutylammonium chloride,Ethylenecyanohydrin,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],N#CCCO
-3.6910128593444824,2.4790916442871094,23,14,1,13,347.6452811080789,194.2935037981877,Tetrabutylphosphonium bromide,Methyldiethanol amine,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],CN(CCO)CCO
-3.731184244155884,2.420902967453003,24,0,1,8,344.0702898190287,208.3723627090398,Allyltriphenylphosphonium bromide,Ethylenecyanohydrin,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],N#CCCO
-3.308870315551758,3.3255562782287598,23,14,1,10,318.56402166873113,217.0524100125698,Tetrabutylphosphonium bromide,Methyldiethanol amine,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],CN(CCO)CCO
-3.418853759765625,3.312208652496338,22,18,1,15,309.3130286513159,242.17191626485274,Tetrapropylammonium chloride,Triethyleneglycol,CCC[N+](CCC)(CCC)CCC.[Cl-],OCCOCCOCCO
-7.037733554840088,1.3936299085617065,18,0,1,14,347.16612321363584,86.21020994929853,Menthol,Ethylenecyanohydrin,CC1CCC(C(C)C)C(O)C1,N#CCCO
-3.374084949493408,4.122864246368408,23,26,1,6,297.0131211379972,227.67182540099273,Tetrabutylphosphonium bromide,Ethylenecyanohydrin,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],N#CCCO
-5.115606784820557,1.4467812776565552,13,26,1,6,347.7201207197724,201.36479456207158,Guanidinium chloride,Ethylenecyanohydrin,[Cl-].N=C(N)[NH3+],N#CCCO
-3.3855340480804443,4.051020622253418,24,0,1,8,302.27263017327937,155.45335508319693,Allyltriphenylphosphonium bromide,Ethylenecyanohydrin,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],N#CCCO
-3.4289214611053467,3.312208652496338,22,18,1,15,309.3130286513159,239.49790212467315,Tetrapropylammonium chloride,Triethyleneglycol,CCC[N+](CCC)(CCC)CCC.[Cl-],OCCOCCOCCO
-3.4986228942871094,2.907560110092163,9,26,1,13,320.65992419744106,241.4450273368585,Tetrabutylammonium chloride,Ethylenecyanohydrin,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],N#CCCO
-3.733603000640869,2.434814214706421,1,12,1,6,343.5774391709987,246.28932904060383,Acetylcholine chloride,Ethanolamine,CC(=O)OCC[N+](C)(C)C.[Cl-],NCCO
-3.5112762451171875,2.5428757667541504,23,14,1,13,343.7461227666158,222.18112077768768,Tetrabutylphosphonium bromide,Methyldiethanol amine,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],CN(CCO)CCO
-3.4853363037109375,3.120136260986328,8,12,1,11,318.5208246936111,225.5841019892659,Tetrabutylammonium bromide,Ethanolamine,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],NCCO
-4.7693772315979,1.7659908533096313,13,14,1,7,345.1136121114739,213.72131320293977,Guanidinium chloride,Methyldiethanol amine,[Cl-].N=C(N)[NH3+],CN(CCO)CCO
-4.126882076263428,2.1368536949157715,10,26,1,11,347.9680997547703,236.18322789674207,Tetraethylammonium chloride,Ethylenecyanohydrin,CC[N+](CC)(CC)CC.[Cl-],N#CCCO
-3.957754373550415,2.3851120471954346,9,19,1,14,347.75816178349675,229.2568037471745,Tetrabutylammonium chloride,Octanoic acid,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCCCCCC(=O)O
-4.254137992858887,2.093621015548706,10,19,1,15,347.82895089344,231.09166616920422,Tetraethylammonium chloride,Octanoic acid,CC[N+](CC)(CC)CC.[Cl-],CCCCCCCC(=O)O
-4.5275726318359375,2.016092538833618,20,0,1,14,348.0757485842795,228.22648713728373,Diethylammonium chloride,Ethylenecyanohydrin,CC[NH2+]CC.[Cl-],N#CCCO
-4.429521560668945,2.036576271057129,10,16,1,12,347.9439534866858,217.5900009406481,Tetraethylammonium chloride,Thymol,CC[N+](CC)(CC)CC.[Cl-],Cc1ccc(C(C)C)c(O)c1
-3.5211057662963867,2.517920732498169,23,14,1,13,345.17077879482093,226.75616564802635,Tetrabutylphosphonium bromide,Methyldiethanol amine,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],CN(CCO)CCO
-3.9730725288391113,2.2535197734832764,17,18,1,15,341.91650712365913,231.09166616920422,Tetraethylammonium bromide,Triethyleneglycol,CC[N+](CC)(CC)CC.[Br-],OCCOCCOCCO
-3.4403247833251953,3.2537922859191895,22,18,1,15,310.7226272197453,238.754366717293,Tetrapropylammonium chloride,Triethyleneglycol,CCC[N+](CCC)(CCC)CCC.[Cl-],OCCOCCOCCO
-4.593039512634277,1.8452954292297363,20,1,1,14,348.0986675560771,228.45877125022974,Diethylammonium chloride,"1,2,4-triazole",CC[NH2+]CC.[Cl-],c1nc[nH]n1
-4.569677829742432,1.8457149267196655,20,1,1,14,348.0757485842795,234.21679452081827,Diethylammonium chloride,"1,2,4-triazole",CC[NH2+]CC.[Cl-],c1nc[nH]n1
-4.914700508117676,1.4778021574020386,13,26,1,4,346.3774326300073,241.69169359615688,Guanidinium chloride,Ethylenecyanohydrin,[Cl-].N=C(N)[NH3+],N#CCCO
-2.7774391174316406,2.3487837314605713,1,12,1,16,338.36435676668094,248.2917080733709,Acetylcholine chloride,Ethanolamine,CC(=O)OCC[N+](C)(C)C.[Cl-],NCCO
-5.2896881103515625,1.305586576461792,13,19,1,6,347.8502780938537,201.36479456207158,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-5.195901870727539,1.3163307905197144,13,19,1,5,346.28935621964126,247.33806032417138,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-2.9214258193969727,2.2509608268737793,1,12,1,16,346.4671984737053,246.4672902375581,Acetylcholine chloride,Ethanolamine,CC(=O)OCC[N+](C)(C)C.[Cl-],NCCO
-3.0147626399993896,1.3510334491729736,13,12,1,13,348.04074716534626,220.5893805838534,Guanidinium chloride,Ethanolamine,[Cl-].N=C(N)[NH3+],NCCO
-2.525575637817383,2.9314844608306885,20,12,1,14,314.85803067452093,237.52908227689994,Diethylammonium chloride,Ethanolamine,CC[NH2+]CC.[Cl-],NCCO
-5.548129558563232,1.2990121841430664,13,19,1,6,348.04151471702744,155.92566237502137,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-6.78450870513916,1.2666606903076172,18,13,1,11,348.07229269460254,229.11625614090508,Menthol,Diethyleneglycol,CC1CCC(C(C)C)C(O)C1,OCCOCCO
-2.9791760444641113,1.3558342456817627,13,12,1,13,347.82748253227624,230.29037451220665,Guanidinium chloride,Ethanolamine,[Cl-].N=C(N)[NH3+],NCCO
-7.9864349365234375,1.0580720901489258,18,19,1,6,348.04151471702744,155.92566237502137,Menthol,Octanoic acid,CC1CCC(C(C)C)C(O)C1,CCCCCCCC(=O)O
-7.147867202758789,1.1415642499923706,18,19,1,11,345.6407910146077,193.2822375457962,Menthol,Octanoic acid,CC1CCC(C(C)C)C(O)C1,CCCCCCCC(=O)O
-2.7997195720672607,2.3487837314605713,1,12,1,16,338.36435676668094,240.3102373102962,Acetylcholine chloride,Ethanolamine,CC(=O)OCC[N+](C)(C)C.[Cl-],NCCO
-5.46011209487915,1.305586576461792,13,19,1,6,347.8502780938537,170.34465323318443,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-2.922740936279297,2.3036694526672363,1,12,1,13,343.6331266603672,249.3413810464246,Acetylcholine chloride,Ethanolamine,CC(=O)OCC[N+](C)(C)C.[Cl-],NCCO
-2.6061954498291016,2.965301513671875,1,12,1,16,314.85803067452093,237.52908227689994,Acetylcholine chloride,Ethanolamine,CC(=O)OCC[N+](C)(C)C.[Cl-],NCCO
-6.914144992828369,1.299080491065979,18,12,1,13,347.73726802076936,204.9648345685679,Menthol,Ethanolamine,CC1CCC(C(C)C)C(O)C1,NCCO
-6.914167404174805,1.2990304231643677,18,12,1,13,347.73943403068375,204.9648345685679,Menthol,Ethanolamine,CC1CCC(C(C)C)C(O)C1,NCCO
-6.972323894500732,1.2987018823623657,18,12,1,13,347.7536449733864,195.4635853917656,Menthol,Ethanolamine,CC1CCC(C(C)C)C(O)C1,NCCO
-3.0048418045043945,1.3558342456817627,13,12,1,13,347.82748253227624,221.93069750014863,Guanidinium chloride,Ethanolamine,[Cl-].N=C(N)[NH3+],NCCO
-7.992453575134277,1.1155438423156738,18,19,1,12,346.8517621337709,61.29814747233355,Menthol,Octanoic acid,CC1CCC(C(C)C)C(O)C1,CCCCCCCC(=O)O
-2.8176193237304688,2.517302989959717,21,12,1,16,338.36435676668094,240.3102373102962,Betain,Ethanolamine,C[N+](C)(C)CC(=O)[O-],NCCO
-5.544327259063721,1.305586576461792,13,19,1,6,347.8502780938537,155.92566237502137,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-2.659919500350952,3.1574301719665527,21,12,1,10,318.35754658499974,233.70947963725425,Betain,Ethanolamine,C[N+](C)(C)CC(=O)[O-],NCCO
-3.1095683574676514,1.359983205795288,13,12,1,13,347.6452811080789,188.1547411821018,Guanidinium chloride,Ethanolamine,[Cl-].N=C(N)[NH3+],NCCO
-3.0852437019348145,2.505155324935913,21,12,1,11,342.14142636892154,225.5841019892659,Betain,Ethanolamine,C[N+](C)(C)CC(=O)[O-],NCCO
-8.012011528015137,1.1533883810043335,18,19,1,12,345.31857457365163,54.18374496502103,Menthol,Octanoic acid,CC1CCC(C(C)C)C(O)C1,CCCCCCCC(=O)O
-3.062779426574707,2.911850690841675,12,12,1,10,316.7639282498614,225.5841019892659,Triethylmethylammonium chloride,Ethanolamine,CC[N+](C)(CC)CC.[Cl-],NCCO
-2.908839225769043,2.9508464336395264,12,12,1,14,313.86628812987783,237.52908227689994,Triethylmethylammonium chloride,Ethanolamine,CC[N+](C)(CC)CC.[Cl-],NCCO
-2.8558132648468018,2.953207015991211,12,12,1,13,314.10294264538635,248.92226749732126,Triethylmethylammonium chloride,Ethanolamine,CC[N+](C)(CC)CC.[Cl-],NCCO
-6.26422643661499,1.3066872358322144,18,5,1,16,338.81323646597934,246.2105035654432,Menthol,Decanoic acid,CC1CCC(C(C)C)C(O)C1,CCCCCCCCCC(=O)O
-2.6731064319610596,3.158010721206665,21,12,1,10,318.3414608443242,229.28050068849902,Betain,Ethanolamine,C[N+](C)(C)CC(=O)[O-],NCCO
-4.659580707550049,1.430134892463684,13,19,1,13,347.6452811080789,192.5594748869242,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-4.45400333404541,1.48650324344635,13,19,1,15,346.28935621964126,247.33806032417138,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-4.011272430419922,1.7216752767562866,22,14,1,14,348.0060581646721,224.79527578511932,Tetrapropylammonium chloride,Methyldiethanol amine,CCC[N+](CCC)(CCC)CCC.[Cl-],CN(CCO)CCO
-3.2622921466827393,2.310762405395508,10,12,1,16,338.36435676668094,240.3102373102962,Tetraethylammonium chloride,Ethanolamine,CC[N+](CC)(CC)CC.[Cl-],NCCO
-3.8708503246307373,2.211355447769165,17,12,1,14,347.4459031184583,129.57075841410048,Tetraethylammonium bromide,Ethanolamine,CC[N+](CC)(CC)CC.[Br-],NCCO
-4.2960052490234375,1.65697181224823,13,14,1,15,348.0566345865396,220.4155648849634,Guanidinium chloride,Methyldiethanol amine,[Cl-].N=C(N)[NH3+],CN(CCO)CCO
-4.008505821228027,2.1837923526763916,0,12,1,15,344.0062542469715,171.33657464573005,Allyltriphenylphosphonium bromide,Ethanolamine,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NCCO
-3.868302345275879,2.225522041320801,17,12,1,13,346.76987046530337,127.42895509385444,Tetraethylammonium bromide,Ethanolamine,CC[N+](CC)(CC)CC.[Br-],NCCO
-3.248856782913208,2.4014317989349365,21,12,1,13,347.9266610986405,188.1547411821018,Betain,Ethanolamine,C[N+](C)(C)CC(=O)[O-],NCCO
-3.3472962379455566,2.244450807571411,17,12,1,15,344.18525608615954,249.06305079040771,Tetraethylammonium bromide,Ethanolamine,CC[N+](CC)(CC)CC.[Br-],NCCO
-4.971709728240967,1.3928642272949219,13,13,1,10,348.0814960816329,229.11625614090508,Guanidinium chloride,Diethyleneglycol,[Cl-].N=C(N)[NH3+],OCCOCCO
-5.4311089515686035,1.3641937971115112,13,19,1,6,346.1667683519455,169.616433697096,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-3.1023573875427246,2.578786849975586,17,12,1,14,328.4345467994977,232.15424797146372,Tetraethylammonium bromide,Ethanolamine,CC[N+](CC)(CC)CC.[Br-],NCCO
-9.206350326538086,1.18267822265625,18,6,1,1,331.6648049773728,80.61090956594701,Menthol,Ethylene glycol,CC1CCC(C(C)C)C(O)C1,OCCO
-3.0605130195617676,3.013758420944214,22,12,1,10,318.35754658499974,233.70947963725425,Tetrapropylammonium chloride,Ethanolamine,CCC[N+](CCC)(CCC)CCC.[Cl-],NCCO
-6.810070514678955,1.3219012022018433,18,13,1,11,345.6972638841098,215.61808868775336,Menthol,Diethyleneglycol,CC1CCC(C(C)C)C(O)C1,OCCOCCO
-2.6844024658203125,3.158010721206665,21,12,1,10,318.3414608443242,225.5841019892659,Betain,Ethanolamine,C[N+](C)(C)CC(=O)[O-],NCCO
-4.678478717803955,1.4368973970413208,13,19,1,14,347.6452811080789,192.5594748869242,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-4.6743388175964355,1.4459630250930786,13,19,1,14,347.36410287150034,192.5594748869242,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-4.475604057312012,1.4913134574890137,13,19,1,16,346.28935621964126,245.91898329586985,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-4.13934326171875,2.1315057277679443,10,26,1,12,347.72056537759624,236.18446509226095,Tetraethylammonium chloride,Ethylenecyanohydrin,CC[N+](CC)(CC)CC.[Cl-],N#CCCO
-4.101106643676758,2.1327152252197266,10,26,1,12,347.59653893200357,249.5110822453496,Tetraethylammonium chloride,Ethylenecyanohydrin,CC[N+](CC)(CC)CC.[Cl-],N#CCCO
-4.1793413162231445,2.1171858310699463,10,26,1,14,347.93013839968995,236.18446509226095,Tetraethylammonium chloride,Ethylenecyanohydrin,CC[N+](CC)(CC)CC.[Cl-],N#CCCO
-4.0713887214660645,2.1650805473327637,17,26,1,11,346.399814619948,238.50871295641787,Tetraethylammonium bromide,Ethylenecyanohydrin,CC[N+](CC)(CC)CC.[Br-],N#CCCO
-4.229847431182861,1.791707158088684,13,14,1,15,344.0040945978998,213.72131320293977,Guanidinium chloride,Methyldiethanol amine,[Cl-].N=C(N)[NH3+],CN(CCO)CCO
-3.282186508178711,2.3472607135772705,17,12,1,14,338.1846085742511,234.42593873987252,Tetraethylammonium bromide,Ethanolamine,CC[N+](CC)(CC)CC.[Br-],NCCO
-3.874927282333374,2.2230396270751953,17,12,1,13,346.9891072051255,126.7886709048612,Tetraethylammonium bromide,Ethanolamine,CC[N+](CC)(CC)CC.[Br-],NCCO
-4.355373382568359,1.65697181224823,13,14,1,15,348.0566345865396,205.08189856763425,Guanidinium chloride,Methyldiethanol amine,[Cl-].N=C(N)[NH3+],CN(CCO)CCO
-4.058743953704834,2.20920991897583,10,26,1,11,341.8822238140729,235.84711343883194,Tetraethylammonium chloride,Ethylenecyanohydrin,CC[N+](CC)(CC)CC.[Cl-],N#CCCO
-3.8445916175842285,2.2476768493652344,24,13,1,15,339.0427385735357,247.62958059371283,Allyltriphenylphosphonium bromide,Diethyleneglycol,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],OCCOCCO
-3.516751766204834,2.31787109375,10,12,1,10,340.92695779360304,193.45664870486425,Tetraethylammonium chloride,Ethanolamine,CC[N+](CC)(CC)CC.[Cl-],NCCO
-3.5212018489837646,2.28994083404541,0,12,1,16,338.36435676668094,248.2917080733709,Allyltriphenylphosphonium bromide,Ethanolamine,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],NCCO
-3.8006677627563477,2.2558393478393555,17,12,1,14,343.7953350233871,131.01572028317668,Tetraethylammonium bromide,Ethanolamine,CC[N+](CC)(CC)CC.[Br-],NCCO
-6.351405620574951,1.3747304677963257,18,0,1,13,347.82748253227624,219.2142107346662,Menthol,Ethylenecyanohydrin,CC1CCC(C(C)C)C(O)C1,N#CCCO
-3.153153896331787,2.844766139984131,10,12,1,10,319.70490217618425,203.06279132781378,Tetraethylammonium chloride,Ethanolamine,CC[N+](CC)(CC)CC.[Cl-],NCCO
-4.814236164093018,1.438124179840088,13,19,1,16,347.9466294724834,170.34465323318443,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-4.676138401031494,1.4602919816970825,13,19,1,14,346.9219428288846,190.66276588578015,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-4.664700031280518,1.6539198160171509,13,0,1,16,341.23817773903846,189.63243901776983,Guanidinium chloride,Ethylenecyanohydrin,[Cl-].N=C(N)[NH3+],N#CCCO
-4.135022163391113,2.1354105472564697,10,26,1,12,347.32372464538304,236.18446509226095,Tetraethylammonium chloride,Ethylenecyanohydrin,CC[N+](CC)(CC)CC.[Cl-],N#CCCO
-4.110668182373047,2.136554479598999,10,26,1,11,347.9990276361082,242.00496300057418,Tetraethylammonium chloride,Ethylenecyanohydrin,CC[N+](CC)(CC)CC.[Cl-],N#CCCO
-4.20044469833374,2.122755289077759,10,26,1,16,346.399814619948,238.50871295641787,Tetraethylammonium chloride,Ethylenecyanohydrin,CC[N+](CC)(CC)CC.[Cl-],N#CCCO
-4.238300323486328,1.9279252290725708,20,14,1,12,348.0757485842795,229.48442147771448,Diethylammonium chloride,Methyldiethanol amine,CC[NH2+]CC.[Cl-],CN(CCO)CCO
-3.4264883995056152,2.4833483695983887,1,12,1,7,338.2035363621042,239.5957928339617,Acetylcholine chloride,Ethanolamine,CC(=O)OCC[N+](C)(C)C.[Cl-],NCCO
-3.420854091644287,2.573700428009033,23,14,1,13,342.12803251067965,239.465178231368,Tetrabutylphosphonium bromide,Methyldiethanol amine,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],CN(CCO)CCO
-3.875004291534424,2.238866090774536,24,13,1,16,339.0427385735357,246.2105035654432,Allyltriphenylphosphonium bromide,Diethyleneglycol,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],OCCOCCO
-4.376847267150879,1.6649250984191895,13,14,1,13,347.82748253227624,202.73165493862163,Guanidinium chloride,Methyldiethanol amine,[Cl-].N=C(N)[NH3+],CN(CCO)CCO
-3.787590265274048,2.3505096435546875,9,26,1,12,341.7688384329668,249.2489642287685,Tetrabutylammonium chloride,Ethylenecyanohydrin,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],N#CCCO
-3.6910128593444824,2.4790916442871094,23,14,1,13,347.6452811080789,194.2935037981877,Tetrabutylphosphonium bromide,Methyldiethanol amine,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],CN(CCO)CCO
-3.731184244155884,2.420902967453003,24,0,1,8,344.0702898190287,208.3723627090398,Allyltriphenylphosphonium bromide,Ethylenecyanohydrin,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],N#CCCO
-3.7440173625946045,2.3986740112304688,10,12,1,7,339.33624547393356,239.23642913780125,Tetraethylammonium chloride,Ethanolamine,CC[N+](CC)(CC)CC.[Cl-],NCCO
-3.8634142875671387,2.3350703716278076,9,26,1,13,341.8822238140729,235.84711343883194,Tetrabutylammonium chloride,Ethylenecyanohydrin,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],N#CCCO
-7.1074347496032715,1.3760907649993896,18,22,1,16,346.22382514695653,180.6120680233805,Menthol,"1,2-propanediol",CC1CCC(C(C)C)C(O)C1,CC(O)CO
-6.904807090759277,1.386925458908081,18,24,1,14,344.3555303901353,173.22912478382088,Menthol,"1,2-butanediol",CC1CCC(C(C)C)C(O)C1,CCC(O)CO
-6.8960981369018555,1.3899891376495361,18,24,1,14,344.22909680000447,174.17553484425642,Menthol,"1,2-butanediol",CC1CCC(C(C)C)C(O)C1,CCC(O)CO
-6.910912036895752,1.3810033798217773,18,0,1,7,345.1136121114739,213.436491530726,Menthol,Ethylenecyanohydrin,CC1CCC(C(C)C)C(O)C1,N#CCCO
-3.308870315551758,3.3255562782287598,23,14,1,10,318.56402166873113,217.0524100125698,Tetrabutylphosphonium bromide,Methyldiethanol amine,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],CN(CCO)CCO
-3.418853759765625,3.312208652496338,22,18,1,15,309.3130286513159,242.17191626485274,Tetrapropylammonium chloride,Triethyleneglycol,CCC[N+](CCC)(CCC)CCC.[Cl-],OCCOCCOCCO
-3.374084949493408,4.122864246368408,23,26,1,6,297.0131211379972,227.67182540099273,Tetrabutylphosphonium bromide,Ethylenecyanohydrin,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],N#CCCO
-7.037733554840088,1.3936299085617065,18,0,1,14,347.16612321363584,86.21020994929853,Menthol,Ethylenecyanohydrin,CC1CCC(C(C)C)C(O)C1,N#CCCO
-6.319605827331543,1.4383600950241089,18,25,1,16,347.16612321363584,103.27079937660042,Menthol,diethanolamine,CC1CCC(C(C)C)C(O)C1,OCCNCCO
-5.115606784820557,1.4467812776565552,13,26,1,6,347.7201207197724,201.36479456207158,Guanidinium chloride,Ethylenecyanohydrin,[Cl-].N=C(N)[NH3+],N#CCCO
-3.3855340480804443,4.051020622253418,24,0,1,8,302.27263017327937,155.45335508319693,Allyltriphenylphosphonium bromide,Ethylenecyanohydrin,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],N#CCCO
-3.4289214611053467,3.312208652496338,22,18,1,15,309.3130286513159,239.49790212467315,Tetrapropylammonium chloride,Triethyleneglycol,CCC[N+](CCC)(CCC)CCC.[Cl-],OCCOCCOCCO
-4.558105945587158,1.7117398977279663,13,19,1,14,339.41609034734444,190.54690427274053,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-4.914700508117676,1.4778021574020386,13,26,1,4,346.3774326300073,241.69169359615688,Guanidinium chloride,Ethylenecyanohydrin,[Cl-].N=C(N)[NH3+],N#CCCO
-3.4986228942871094,2.907560110092163,9,26,1,13,320.65992419744106,241.4450273368585,Tetrabutylammonium chloride,Ethylenecyanohydrin,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],N#CCCO
-3.5112762451171875,2.5428757667541504,23,14,1,13,343.7461227666158,222.18112077768768,Tetrabutylphosphonium bromide,Methyldiethanol amine,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],CN(CCO)CCO
-4.126882076263428,2.1368536949157715,10,26,1,11,347.9680997547703,236.18322789674207,Tetraethylammonium chloride,Ethylenecyanohydrin,CC[N+](CC)(CC)CC.[Cl-],N#CCCO
-3.4845144748687744,3.120136260986328,8,12,1,11,318.5208246936111,225.77945979400076,Tetrabutylammonium bromide,Ethanolamine,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],NCCO
-2.7774391174316406,2.3487837314605713,1,12,1,16,338.36435676668094,248.2917080733709,Acetylcholine chloride,Ethanolamine,CC(=O)OCC[N+](C)(C)C.[Cl-],NCCO
-5.2896881103515625,1.305586576461792,13,19,1,6,347.8502780938537,201.36479456207158,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-5.195901870727539,1.3163307905197144,13,19,1,5,346.28935621964126,247.33806032417138,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-2.9214258193969727,2.2509608268737793,1,12,1,16,346.4671984737053,246.4672902375581,Acetylcholine chloride,Ethanolamine,CC(=O)OCC[N+](C)(C)C.[Cl-],NCCO
-2.525575637817383,2.9314844608306885,20,12,1,14,314.85803067452093,237.52908227689994,Diethylammonium chloride,Ethanolamine,CC[NH2+]CC.[Cl-],NCCO
-5.548129558563232,1.2990121841430664,13,19,1,6,348.04151471702744,155.92566237502137,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
-6.78450870513916,1.2666606903076172,18,13,1,11,348.07229269460254,229.11625614090508,Menthol,Diethyleneglycol,CC1CCC(C(C)C)C(O)C1,OCCOCCO
-2.9791760444641113,1.3558342456817627,13,12,1,13,347.82748253227624,230.29037451220665,Guanidinium chloride,Ethanolamine,[Cl-].N=C(N)[NH3+],NCCO
-7.9864349365234375,1.0580720901489258,18,19,1,6,348.04151471702744,155.92566237502137,Menthol,Octanoic acid,CC1CCC(C(C)C)C(O)C1,CCCCCCCC(=O)O
-7.147867202758789,1.1415642499923706,18,19,1,11,345.6407910146077,193.2822375457962,Menthol,Octanoic acid,CC1CCC(C(C)C)C(O)C1,CCCCCCCC(=O)O
-2.5286364555358887,2.912081003189087,20,12,1,14,315.4135896805309,237.52908227689994,Diethylammonium chloride,Ethanolamine,CC[NH2+]CC.[Cl-],NCCO
-2.989652156829834,1.3509804010391235,13,12,1,14,348.0754538394042,219.38828693240703,Guanidinium chloride,Ethanolamine,[Cl-].N=C(N)[NH3+],NCCO
-2.7997195720672607,2.3487837314605713,1,12,1,16,338.36435676668094,240.3102373102962,Acetylcholine chloride,Ethanolamine,CC(=O)OCC[N+](C)(C)C.[Cl-],NCCO
-5.46011209487915,1.305586576461792,13,19,1,6,347.8502780938537,170.34465323318443,Guanidinium chloride,Octanoic acid,[Cl-].N=C(N)[NH3+],CCCCCCCC(=O)O
